10002037,1,新玉ねぎは薄切りにする。
10002037,2,レタスは冷水にさらして水気をきり、食べやすい大きさにちぎる。
10002037,3,器に２を敷き、かつおのたたきを盛りつけ、１をのせ、小口切りにした小ねぎを散らし、ドレッシングをかける。
