10002010,1,ピーマンは食べやすい大きさに切る。
10002010,2,豚肉は食べやすい大きさに切ってボウルに入れ、ドレッシング大さじ２をからめておく。
10002010,3,ミニトマトは半分に切る。
10002010,4,フライパンに油をひいて熱し、②、①の順に炒める。
