10002032,1,トマト、黄パプリカ、アボカド、まぐろは１．５cmの角切りにする。
10002032,2,リーフレタスは冷水にさらして水気をきり、食べやすい大きさにちぎる。
10002032,3,器に②を敷き、①を盛りつけ、ミックスビーンズを散らし、ドレッシングをかける。
