10002020,1,ひじきは水で戻して、さっとゆでる。
10002020,2,にんじんは皮をむいて短冊切りにし、ぬらしたクッキングペーパーで包んで耐熱容器にのせ、
10002020,3,ボウルに①、②、ミックスビーンズを入れ、マヨネーズで和える。
