10002044,1,エリンギは長さ半分に切り、さらに縦半分に切り１ｃｍ幅に切る。
10002044,2,フライパンに油をひいて熱し、①を焼く。
10002044,3,リーフレタスは冷水にさらして水気をきり、食べやすい大きさにちぎる。
10002044,4,白ぶどうは皮つきのまま、半分切る。
10002044,5,器に③を敷き、②と④を盛りつけ、ミックスビーンズを散らし、ドレッシングをかける。
