10002036,1,ひじきは水でもどして水気をきる。
10002036,2,にんじんは皮をむき、長さ３cmの細切りにする。
10002036,3,鍋に油をひいて熱し、①と②を入れて炒め、Aと和豆ミックスを加えて弱火で約１０分煮る。
