7,1,＜調味液＞の材料を混ぜ合わせる。
7,2,野菜は１～１．５ｃｍ角に切る。
7,3,ポリ袋や容器などに２の野菜を入れ、１の＜調味液＞を注ぎ、冷蔵庫で半日ほど漬ける。
7,,※冷蔵庫に保管し、一週間以内をめどに早めにお召し上がりください。
7,,※金属製のフタの使用は避けてください。
7,,※栄養成分は漬け汁を４０％摂取するとして算出。
7,,※一度野菜を漬けた調味液は、野菜から出る水分で薄まっておりますので、繰り返し漬けることはおやめください。
