6,1,野菜は１～１．５ｃｍ角に切る。
6,2,ポリ袋や容器などに１の野菜を入れ、「カンタン酢」または、「らっきょう酢」を注ぎ、冷蔵庫で半日程漬ける。
6,,※冷蔵庫に保管し、一週間以内をめどに早めにお召し上がりください。
6,,※金属製のフタの使用は避けてください。
6,,※栄養成分は漬け汁を４０％摂取するとして算出。
6,,※一度野菜を漬けた調味液は、野菜から出る水分で薄まっておりますので、繰り返し漬けることはおやめください。
