703020,1,えびは尾を残して殻をむき、「味の素®」をふる。
703020,2,鍋に（１）のえびの殻、Ａを入れて煮立て、こす（出き上がりカップ４）。
703020,3,鍋に（２）のスープ、Ｂを入れて煮立て、Ｃで味を調える。（１）のえび、ふくろだけを加えて煮、コリアンダーの葉を散らす。
