701038,1,フライパンに「ギョ－ザ」を並べて、表示通りに焼く。
701038,2,トマトは薄切りにし、ピーマンは輪切りする。
701038,3,耐熱容器に（１）の「ギョ－ザ」、（２）のトマト・ピーマンをのせてチーズを散らし、オーブントースターでこんがりと焼く。器に盛り、パセリを添える。
