703033,1,冷凍ハンバーグは表示通りに電子レンジで加熱し、ひと口大に切る。
703033,2,半分に切ったブロッコリー、半分に折ったスパゲッティは熱湯でゆでて水気をきる。
703033,3,フライパンに油を熱し、（１）のハンバーグ、（２）のブロッコリー・スパゲッティを炒め合わせ、Ａで調味する。
703033,4,りんご、キウイは１ｃｍ角に切り、プレーンヨーグルトとあえる。
703033,5,お弁当箱に（３）を詰め、（４）、容器に入れたトマトケチャップを添える。
