703041,1,「やわらか若鶏から揚げ」は、表示通りに電子レンジで加熱し、そぎ切りにする。
703041,2,からし明太子は皮からはずし、Ａと混ぜ合わせ、めんたいソースを作る。
703041,3,小ねぎは小口切りにする。
703041,4,器に（１）の「やわらか若鶏から揚げ」を盛り、（２）のめんたいソースをかけ、　　（３）の小ねぎを散らす。
