703031,1,耐熱容器に「エビピラフ」を入れ、ラップをかけて表示通りに電子レンジで加熱する。
703031,2,「プリプリのエビシュ－マイ」は表示通り電子レンジで加熱し、串に刺す。
703031,3,油揚げは熱湯をかけて油抜きし、半分に切って袋状にする。
703031,4,鍋に「ほんだし」、Ａを入れて煮立て、（３）の油揚げを加えて煮る。
703031,5,（４）の油揚げに（１）の「エビピラフ」を入れ、形を整え、ピラフいなりを作る。
703031,6,お弁当箱に（５）のいなり、（２）の「プリプリのエビシュ－マイ」、ミニトマト、サラダ菜を詰める。
