703003,1,かに缶は汁気をきる。たけのこは細切りにし、ねぎはみじん切りにする。しいたけは薄切りにする。
703003,2,ボウルに卵を割りほぐし、（１）のかに缶・たけのこ・ねぎ・しいたけ、「香味ペースト」を加えてよく混ぜる。
703003,3,フライパンに油を熱し、（２）を流し入れて両面焼く。
703003,4,器に（３）を半分に切って盛り、小ねぎをのせる。
