5,1,モロヘイヤは葉をつみ、細かく刻み、長芋はポリ袋に入れて細かくたたく。納豆はよくかき混ぜ、たれを加えて混ぜる。
5,2,うどんはゆでて冷水に取り、水気をきって青じそとみょうがを混ぜ、器に盛りつける。
5,3,（１）、汁ごとのもずく、温泉卵をのせ、（Ａ）を合わせ注ぐ。※好みで刻んだキムチをのせてもおいしい。
